alarm_id,device_id,start_timestamp,end_timestamp
141,1,1216,1216
77,19,1217,1217
84,16,1219,1219
46,36,1220,1220
16,4,1308,1308
40,30,1316,1316
125,23,1321,1321
149,38,1325,1325
32,16,1327,1327
101,12,1328,1328
146,38,1332,1332
148,12,1337,1337
49,17,1338,1338
3,30,1340,1340
98,3,1342,1342
60,37,1347,1347
139,24,1350,1350
90,0,1354,1354
139,29,1358,1358
66,11,1358,1358
14,15,1359,1359
9,29,1362,1362
117,3,1367,1367
114,24,1371,1371
42,6,1400,1400
118,30,1460,1460
5,18,1882,1882
146,26,1883,1883
113,22,2280,2280
111,32,2295,2295
46,22,2297,2297
37,32,2299,2299
118,32,2300,2300
98,32,2302,2302
118,22,2304,2304
62,29,2309,2309
60,15,2310,2310
13,39,2312,2312
47,37,2313,2313
46,22,2313,2313
47,29,2324,2324
64,36,2510,2510
16,7,2547,2547
149,7,2570,2570
125,10,3002,3002
149,19,3015,3015
112,2,3036,3036
110,39,3367,3367
13,19,3368,3368
46,37,3370,3370
45,11,3423,3423
88,29,3459,3459
86,7,3480,3480
111,8,3481,3481
37,38,3481,3481
101,38,3481,3481
37,15,3483,3483
24,7,3485,3485
109,2,3486,3486
112,0,3496,3496
112,15,3497,3497
9,22,3498,3498
108,39,3498,3498
9,32,3504,3504
49,32,3513,3513
20,32,3520,3520
69,21,3590,3590
41,34,3592,3592
114,38,3596,3596
60,25,3597,3597
38,10,3599,3599
62,15,3616,3616
14,37,3622,3622
96,36,3677,3677
57,21,3681,3681
1,21,3683,3683
9,36,3687,3687
79,36,3687,3687
42,34,3689,3689
145,36,3690,3690
122,1,3691,3691
16,35,3696,3696
52,1,3697,3697
121,34,3699,3699
13,1,3700,3700
52,16,3700,3700
121,10,3702,3702
45,30,3702,3702
60,19,3703,3703
75,10,3704,3704
62,2,3705,3705
145,17,3706,3706
9,35,3706,3706
52,36,3708,3708
32,10,3709,3709
47,33,3710,3710
117,30,3710,3710
141,10,3710,3710
101,0,3711,3711
4,21,3711,3711
4,18,3712,3712
49,17,3714,3714
3,34,3714,3714
14,1,3715,3715
46,15,3716,3716
60,24,3717,3717
46,12,3718,3718
90,33,3719,3719
108,12,3719,3719
123,17,3720,3720
90,14,3721,3721
114,27,3721,3721
21,21,3726,3726
117,21,3726,3726
144,23,3727,3727
77,34,3727,3727
46,1,3728,3728
125,36,3730,3730
62,38,3731,3731
49,4,3732,3732
9,36,3732,3732
46,21,3734,3734
39,34,4054,4054
115,17,4331,4331
68,13,4338,4338
145,27,4341,4341
45,22,4341,4341
32,33,4341,4341
100,27,4342,4342
30,17,4345,4345
62,17,4346,4346
49,30,4347,4347
89,13,4353,4353
23,37,4410,4410
3,6,4516,4516
48,0,4536,4536
69,0,4582,4582
11,0,4590,4590
40,20,4591,4591
123,0,4597,4597
32,2,4597,4597
45,20,4597,4597
117,31,4598,4598
125,31,4600,4600
117,14,4601,4601
26,24,4700,4700
106,11,4701,4701
49,11,4705,4705
90,24,4706,4706
63,11,4722,4722
15,32,4726,4726
34,24,4727,4727
37,24,4730,4730
101,5,4730,4730
106,33,4835,4835
16,1,4835,4835
72,7,4836,4836
123,25,4836,4836
60,7,4837,4837
41,17,4838,4838
60,19,4839,4839
49,16,4839,4839
47,12,4840,4840
3,13,4840,4840
49,6,4841,4841
62,20,4848,4848
13,19,4850,4850
84,17,4853,4853
24,22,4873,4873
116,0,5009,5009
48,2,5014,5014
13,0,5016,5016
60,0,5017,5017
47,28,5018,5018
49,28,5019,5019
13,39,5025,5025
13,39,5032,5032
84,5,5043,5043
1,25,5054,5054
34,25,5055,5055
52,33,5063,5063
139,25,5064,5064
66,22,5065,5065
108,22,5067,5067
123,18,5076,5076
148,26,5210,5210
6,8,5279,5279
59,38,5283,5283
112,29,5284,5284
56,15,5289,5289
112,0,5298,5298
3,23,5304,5304
62,38,5322,5322
59,30,5324,5324
3,38,5327,5327
146,1,5332,5332
20,4,5350,5350
28,11,5363,5363
35,15,5691,5691
62,25,5726,5726
8,14,5815,5815
142,20,5910,5910
97,14,5911,5911
17,25,5919,5919
42,2,5920,5920
0,20,5921,5921
42,39,5923,5923
20,22,5925,5925
134,29,5926,5926
134,17,5928,5928
66,15,5928,5928
3,16,5928,5928
25,20,5930,5930
130,31,5932,5932
123,4,5932,5932
93,34,5932,5932
24,25,5933,5933
89,33,5934,5934
84,33,5936,5936
114,21,5936,5936
75,22,5936,5936
148,34,5937,5937
73,22,5940,5940
62,34,5940,5940
9,12,5943,5943
77,30,5944,5944
49,8,5944,5944
3,0,5948,5948
25,28,5948,5948
14,1,5949,5949
90,4,5951,5951
14,13,5955,5955
84,26,5962,5962
20,6,5967,5967
110,21,6036,6036
3,7,6094,6094
120,26,6118,6118
144,21,6203,6203
21,36,6203,6203
149,23,6204,6204
101,23,6208,6208
90,36,6242,6242
56,28,6373,6373
40,25,6375,6375
123,14,6378,6378
139,7,6380,6380
101,30,6384,6384
90,19,6385,6385
14,19,6390,6390
129,31,6439,6439
37,5,6479,6479
112,13,6601,6601
48,13,6601,6601
13,11,6610,6610
148,34,6662,6662
132,26,6785,6785
51,13,6804,6804
95,5,6933,6933
60,24,6938,6938
49,5,6954,6954
90,5,6956,6956
75,24,6994,6994
144,28,7021,7021
64,30,7031,7031
88,4,7032,7032
20,7,7035,7035
112,15,7035,7035
5,22,7035,7035
47,35,7037,7037
90,33,7040,7040
41,17,7043,7043
63,16,7044,7044
117,30,7046,7046
90,12,7051,7051
88,16,7061,7061
47,7,7307,7307
89,15,7368,7368
145,22,7495,7495
117,39,7498,7498
91,18,7524,7524
142,12,7596,7596
129,33,7602,7602
98,30,7604,7604
43,25,7605,7605
63,19,7608,7608
54,17,7609,7609
126,19,7609,7609
88,34,7609,7609
75,18,7610,7610
6,21,7613,7613
75,13,7614,7614
146,20,7617,7617
46,22,7618,7618
132,22,7618,7618
135,15,7619,7619
123,22,7620,7620
98,22,7620,7620
106,12,7621,7621
59,22,7621,7621
3,36,7621,7621
41,39,7624,7624
54,15,7624,7624
19,13,7626,7626
60,10,7626,7626
37,26,7627,7627
63,8,7628,7628
90,26,7629,7629
149,7,7630,7630
25,37,7631,7631
49,26,7632,7632
63,12,7633,7633
101,13,7634,7634
117,30,7634,7634
9,2,7635,7635
84,20,7638,7638
75,35,7642,7642
146,27,7644,7644
34,20,7824,7824
48,20,7827,7827
13,14,7838,7838
75,17,8030,8030
144,18,8035,8035
129,22,8047,8047
77,33,8048,8048
132,29,8048,8048
145,30,8058,8058
135,29,8059,8059
122,20,8059,8059
118,20,8061,8061
113,20,8061,8061
79,17,8062,8062
6,38,8062,8062
42,31,8064,8064
112,36,8065,8065
51,33,8074,8074
79,20,8076,8076
45,31,8079,8079
111,15,8083,8083
112,13,8083,8083
45,0,8084,8084
37,29,8084,8084
48,27,8085,8085
72,19,8085,8085
103,17,8085,8085
37,17,8086,8086
94,15,8087,8087
48,33,8087,8087
89,34,8087,8087
49,7,8088,8088
101,29,8090,8090
68,30,8090,8090
42,29,8090,8090
146,3,8091,8091
5,17,8091,8091
17,23,8091,8091
114,16,8092,8092
49,21,8092,8092
7,15,8093,8093
122,2,8093,8093
149,17,8094,8094
113,15,8095,8095
123,0,8095,8095
33,17,8095,8095
21,30,8096,8096
30,12,8096,8096
33,8,8097,8097
118,37,8098,8098
112,33,8098,8098
72,4,8100,8100
146,17,8100,8100
146,35,8101,8101
48,12,8101,8101
118,8,8101,8101
122,15,8101,8101
20,13,8102,8102
59,33,8102,8102
20,25,8102,8102
42,0,8103,8103
123,13,8104,8104
99,30,8105,8105
73,2,8105,8105
46,8,8107,8107
46,8,8108,8108
123,13,8111,8111
5,13,8112,8112
63,29,8112,8112
45,15,8113,8113
42,28,8117,8117
5,37,8118,8118
3,0,8118,8118
88,29,8123,8123
94,8,8125,8125
37,29,8126,8126
39,17,8128,8128
139,8,8130,8130
118,17,8130,8130
98,3,8131,8131
59,27,8132,8132
112,14,8132,8132
34,3,8132,8132
101,21,8133,8133
42,15,8135,8135
84,26,8135,8135
99,18,8136,8136
47,3,8136,8136
139,27,8140,8140
46,20,8140,8140
112,22,8142,8142
60,30,8143,8143
47,16,8144,8144
14,28,8145,8145
60,0,8154,8154
7,2,8248,8248
90,13,8273,8273
36,10,8438,8438
77,0,8441,8441
13,34,8449,8449
9,38,8449,8449
30,9,8453,8453
137,24,8455,8455
5,28,8455,8455
117,9,8458,8458
21,5,8468,8468
99,28,8473,8473
22,4,8473,8473
149,9,8477,8477
9,21,8479,8479
84,35,8483,8483
47,24,8485,8485
141,24,8492,8492
141,28,8493,8493
134,8,8494,8494
147,30,8497,8497
116,1,8499,8499
25,30,8499,8499
77,17,8503,8503
73,27,8503,8503
63,22,8505,8505
42,23,8505,8505
75,30,8508,8508
37,7,8509,8509
75,27,8509,8509
68,15,8509,8509
40,8,8510,8510
63,12,8510,8510
5,13,8510,8510
49,0,8512,8512
17,18,8513,8513
14,20,8513,8513
15,17,8513,8513
62,35,8513,8513
30,29,8514,8514
90,15,8514,8514
3,8,8516,8516
77,0,8516,8516
113,37,8517,8517
13,33,8517,8517
40,12,8519,8519
77,0,8520,8520
56,15,8520,8520
81,32,8521,8521
13,32,8521,8521
49,17,8521,8521
98,7,8522,8522
139,19,8523,8523
75,33,8524,8524
144,30,8524,8524
90,16,8525,8525
63,12,8525,8525
84,26,8525,8525
81,25,8525,8525
13,8,8526,8526
13,25,8526,8526
81,30,8527,8527
63,8,8530,8530
59,1,8532,8532
90,13,8532,8532
88,25,8533,8533
146,12,8534,8534
32,6,8534,8534
149,12,8535,8535
146,19,8537,8537
117,12,8537,8537
32,25,8537,8537
112,37,8537,8537
45,19,8537,8537
42,4,8538,8538
24,37,8538,8538
101,33,8542,8542
33,30,8542,8542
144,30,8546,8546
33,30,8549,8549
139,7,8551,8551
114,12,8562,8562
84,22,8567,8567
127,19,8667,8667
16,20,8675,8675
137,39,8677,8677
12,35,8711,8711
91,38,8712,8712
71,38,8713,8713
88,35,8713,8713
8,15,8713,8713
112,12,8714,8714
112,36,8714,8714
145,33,8715,8715
50,36,8717,8717
4,25,8717,8717
33,8,8721,8721
141,23,8722,8722
20,33,8724,8724
46,7,8726,8726
141,35,8729,8729
9,35,8732,8732
84,15,8736,8736
13,35,8736,8736
46,7,8760,8760
134,3,8841,8841
66,16,8843,8843
25,3,8848,8848
25,9,8849,8849
108,31,8850,8850
48,26,8850,8850
73,19,8855,8855
46,19,8859,8859
60,38,8865,8865
123,19,8866,8866
5,8,8868,8868
49,9,8881,8881
47,29,8884,8884
49,35,8887,8887
77,5,8896,8896
46,27,8903,8903
93,11,8931,8931
39,32,8933,8933
46,11,8939,8939
141,32,8940,8940
141,7,8944,8944
99,11,8944,8944
3,17,9072,9072
57,35,9103,9103
16,27,9104,9104
79,30,9105,9105
30,33,9110,9110
13,25,9114,9114
9,25,9115,9115
99,29,9129,9129
149,8,9352,9352
30,37,9616,9616
89,37,9636,9636
63,15,9643,9643
69,8,9675,9675
97,15,9675,9675
37,30,9676,9676
9,28,9677,9677
139,8,9679,9679
117,30,9679,9679
72,22,9681,9681
40,7,9683,9683
146,32,9683,9683
90,12,9684,9684
41,1,9684,9684
98,17,9685,9685
63,1,9687,9687
20,24,9688,9688
9,15,9689,9689
9,30,9689,9689
112,16,9689,9689
72,28,9689,9689
117,17,9690,9690
62,8,9691,9691
3,7,9692,9692
14,15,9694,9694
123,30,9696,9696
84,22,9707,9707
117,30,9707,9707
84,32,9707,9707
84,16,9708,9708
84,8,9711,9711
144,30,9713,9713
4,2,9895,9895
22,38,10193,10193
129,39,10234,10234
106,23,10235,10235
34,8,10236,10236
122,39,10240,10240
128,21,10381,10381
47,35,10498,10498
118,2,10638,10638
5,30,10845,10845
104,18,10919,10919
117,6,10924,10924
125,22,10925,10925
79,29,11027,11027
33,20,11028,11028
14,14,11031,11031
84,31,11033,11033
125,27,11034,11034
26,25,11103,11103
13,13,11108,11108
74,28,11125,11125
14,9,11136,11136
84,9,11280,11280
121,24,11318,11318
75,10,11322,11322
90,34,11330,11330
56,3,11334,11334
123,29,11346,11346
84,9,11364,11364
58,1,11530,11530
47,9,11531,11531
37,21,11533,11533
62,39,11533,11533
62,10,11535,11535
60,5,11540,11540
14,28,11544,11544
108,26,11861,11861
147,11,11880,11880
34,15,11914,11914
113,24,11937,11937
118,10,11938,11938
42,24,11953,11953
138,15,12026,12026
110,13,12029,12029
48,25,12387,12387
26,28,12626,12626
33,13,12680,12680
41,1,12835,12835
117,1,12836,12836
77,38,13114,13114
27,18,13258,13258
65,5,13510,13510
102,27,13555,13555
23,4,13735,13735
141,38,13737,13737
141,24,13738,13738
9,9,13739,13739
1,20,13740,13740
52,31,13741,13741
125,1,13743,13743
101,14,13748,13748
94,14,13782,13782
116,25,13784,13784
5,20,13786,13786
84,22,13790,13790
122,15,13800,13800
138,28,13837,13837
130,30,13838,13838
83,0,13843,13843
18,10,13844,13844
36,24,13844,13844
4,11,13845,13845
130,35,13845,13845
69,8,13846,13846
36,0,13847,13847
16,38,13848,13848
60,20,13848,13848
17,24,13849,13849
137,4,13849,13849
100,24,13850,13850
123,23,13850,13850
17,38,13850,13850
20,20,13851,13851
94,28,13852,13852
1,14,13853,13853
15,13,13853,13853
0,0,13853,13853
103,2,13853,13853
114,0,13853,13853
1,10,13854,13854
81,15,13854,13854
134,10,13854,13854
25,23,13855,13855
130,8,13855,13855
40,2,13856,13856
20,27,13856,13856
32,17,13856,13856
46,35,13857,13857
46,24,13860,13860
148,30,13862,13862
134,24,13863,13863
88,33,13863,13863
1,3,13864,13864
41,17,13864,13864
149,25,13864,13864
54,9,13865,13865
59,19,13865,13865
146,9,13866,13866
49,34,13867,13867
141,17,13868,13868
101,21,13868,13868
79,29,13869,13869
84,29,13869,13869
112,16,13870,13870
117,16,13870,13870
33,16,13871,13871
5,38,13872,13872
39,11,13873,13873
20,4,13873,13873
14,17,13873,13873
84,34,13876,13876
39,4,13876,13876
77,10,13880,13880
137,11,13882,13882
90,27,13883,13883
90,27,13883,13883
1,28,13885,13885
3,30,13888,13888
7,21,13891,13891
90,17,13900,13900
117,12,13903,13903
7,20,13903,13903
117,17,13904,13904
117,27,13905,13905
24,39,13947,13947
29,19,13947,13947
134,1,13951,13951
128,10,13953,13953
66,19,13954,13954
118,1,13955,13955
31,34,13961,13961
34,10,13961,13961
125,25,13962,13962
48,24,13963,13963
114,21,13963,13963
134,19,13964,13964
110,9,13965,13965
51,6,13966,13966
40,10,13966,13966
89,13,13968,13968
125,24,13968,13968
145,38,13969,13969
5,1,13973,13973
68,6,13973,13973
114,15,13973,13973
72,12,13975,13975
5,13,13975,13975
75,12,13976,13976
103,12,13977,13977
75,23,13978,13978
14,9,13978,13978
114,24,13978,13978
77,39,13978,13978
77,16,13979,13979
111,23,13980,13980
111,19,13986,13986
49,31,13986,13986
77,25,13986,13986
89,38,13988,13988
73,9,13989,13989
113,30,13989,13989
68,26,13990,13990
114,38,13990,13990
40,7,13993,13993
139,12,14002,14002
9,30,14008,14008
125,8,14013,14013
149,38,14014,14014
114,0,14014,14014
82,22,14036,14036
64,39,14045,14045
5,19,14046,14046
88,2,14054,14054
5,39,14059,14059
144,20,14060,14060
62,20,14060,14060
144,16,14061,14061
139,14,14062,14062
114,0,14063,14063
90,38,14066,14066
90,29,14071,14071
117,23,14072,14072
88,38,14072,14072
139,12,14072,14072
98,23,14072,14072
9,12,14073,14073
101,38,14076,14076
39,4,14076,14076
9,17,14077,14077
33,23,14079,14079
89,31,14081,14081
84,31,14107,14107
14,7,14107,14107
20,13,14114,14114
1,11,14257,14257
89,1,14303,14303
104,20,14381,14381
86,13,14389,14389
48,0,14390,14390
109,4,14393,14393
24,14,14394,14394
89,29,14394,14394
99,29,14394,14394
112,24,14398,14398
101,25,14400,14400
123,15,14401,14401
108,1,14401,14401
79,31,14405,14405
99,14,14409,14409
30,15,14409,14409
122,20,14413,14413
145,24,14413,14413
21,35,14413,14413
125,28,14416,14416
4,28,14420,14420
146,25,14420,14420
117,3,14422,14422
117,5,14425,14425
108,28,14425,14425
146,32,14428,14428
20,24,14428,14428
46,35,14429,14429
123,24,14429,14429
48,31,14430,14430
127,22,14489,14489
43,6,14508,14508
63,31,14541,14541
97,3,14853,14853
112,17,15083,15083
44,18,15322,15322
99,36,15324,15324
74,26,15325,15325
117,26,15325,15325
37,5,15328,15328
84,12,15328,15328
62,18,15333,15333
63,39,15335,15335
41,39,15336,15336
49,22,15339,15339
7,20,15340,15340
49,32,15341,15341
14,36,15348,15348
60,26,15350,15350
3,19,15350,15350
117,2,15350,15350
90,23,15351,15351
144,7,15354,15354
7,39,15355,15355
60,38,15363,15363
60,6,15364,15364
14,8,15364,15364
14,8,15366,15366
14,6,15368,15368
47,35,15372,15372
149,26,15384,15384
148,14,15453,15453
107,10,15513,15513
55,10,15522,15522
60,34,15531,15531
100,10,15537,15537
43,34,15538,15538
60,21,15539,15539
136,21,15541,15541
30,39,15542,15542
48,34,15543,15543
4,34,15543,15543
30,35,15545,15545
100,19,15549,15549
31,21,15550,15550
130,16,15551,15551
21,34,15551,15551
25,39,15551,15551
98,6,15552,15552
100,24,15552,15552
3,4,15553,15553
13,38,15554,15554
20,39,15554,15554
105,10,15556,15556
144,11,15557,15557
56,5,15557,15557
60,34,15557,15557
80,19,15558,15558
60,34,15559,15559
90,17,15560,15560
89,7,15562,15562
67,38,15563,15563
89,16,15563,15563
89,22,15564,15564
141,28,15564,15564
117,16,15565,15565
122,17,15565,15565
47,4,15566,15566
22,34,15566,15566
41,10,15566,15566
17,6,15566,15566
11,24,15566,15566
122,10,15566,15566
63,34,15567,15567
6,19,15567,15567
41,9,15567,15567
32,3,15567,15567
9,21,15567,15567
109,28,15567,15567
75,17,15568,15568
47,38,15568,15568
123,5,15569,15569
13,39,15569,15569
60,17,15569,15569
45,19,15570,15570
40,4,15570,15570
62,1,15570,15570
13,32,15570,15570
132,10,15571,15571
5,2,15571,15571
84,34,15571,15571
17,17,15571,15571
9,21,15571,15571
84,23,15571,15571
146,32,15572,15572
49,12,15572,15572
89,39,15573,15573
5,38,15573,15573
46,17,15573,15573
122,35,15573,15573
17,16,15573,15573
145,24,15574,15574
84,16,15574,15574
10,11,15575,15575
140,32,15575,15575
5,5,15576,15576
101,32,15577,15577
5,24,15578,15578
145,10,15579,15579
49,20,15581,15581
112,0,15582,15582
114,0,15582,15582
101,39,15583,15583
114,21,15583,15583
79,0,15583,15583
117,34,15583,15583
90,22,15584,15584
125,13,15585,15585
45,26,15585,15585
117,38,15586,15586
108,0,15587,15587
84,10,15588,15588
49,27,15588,15588
4,3,15588,15588
49,12,15588,15588
46,13,15588,15588
7,34,15589,15589
5,3,15589,15589
46,9,15590,15590
81,25,15590,15590
84,0,15590,15590
144,8,15591,15591
46,26,15592,15592
25,24,15592,15592
49,19,15596,15596
46,12,15597,15597
114,16,15600,15600
13,31,15605,15605
49,21,15607,15607
46,29,15608,15608
3,19,15609,15609
46,17,15614,15614
114,0,15634,15634
100,33,15670,15670
16,25,15759,15759
148,21,15858,15858
45,12,16025,16025
20,38,16035,16035
20,25,16037,16037
132,26,16086,16086
98,3,16090,16090
112,21,16091,16091
112,29,16093,16093
94,26,16095,16095
47,33,16101,16101
47,33,16101,16101
76,22,16134,16134
147,32,16135,16135
105,29,16135,16135
80,20,16136,16136
116,22,16138,16138
90,11,16138,16138
82,30,16139,16139
17,39,16140,16140
7,14,16142,16142
48,3,16142,16142
116,2,16143,16143
48,20,16143,16143
20,13,16144,16144
20,14,16145,16145
45,26,16145,16145
10,22,16146,16146
80,8,16149,16149
89,30,16150,16150
14,7,16151,16151
114,7,16156,16156
117,39,16156,16156
41,20,16156,16156
114,30,16157,16157
117,39,16161,16161
32,25,16208,16208
40,35,16341,16341
47,21,16343,16343
84,17,16343,16343
84,39,16362,16362
1,7,16545,16545
52,30,16551,16551
93,7,16554,16554
62,17,16558,16558
125,33,16562,16562
126,13,16760,16760
60,13,16762,16762
59,20,16762,16762
47,11,16764,16764
33,22,16765,16765
42,39,16765,16765
84,30,16765,16765
42,31,16767,16767
60,0,16772,16772
16,11,16806,16806
137,32,16815,16815
22,2,16828,16828
147,29,16829,16829
90,20,16855,16855
9,30,16862,16862
60,10,16923,16923
75,13,16954,16954
144,0,16959,16959
49,13,16961,16961
144,0,16964,16964
13,9,16966,16966
126,29,16977,16977
19,3,16980,16980
33,15,16980,16980
19,15,16984,16984
18,15,16986,16986
54,8,16986,16986
141,8,16986,16986
49,27,16987,16987
94,29,16987,16987
141,27,16988,16988
141,15,16988,16988
46,8,16989,16989
4,17,16990,16990
14,4,16991,16991
4,3,16991,16991
149,29,16991,16991
135,32,16997,16997
73,33,16998,16998
146,10,17151,17151
115,38,17432,17432
99,4,17434,17434
62,9,17439,17439
130,4,17443,17443
68,8,17451,17451
98,15,17451,17451
145,29,17455,17455
99,35,17455,17455
6,9,17458,17458
60,28,17459,17459
6,38,17459,17459
145,28,17460,17460
14,28,17474,17474
14,24,17478,17478
15,22,17496,17496
90,0,17497,17497
113,20,17497,17497
118,29,17499,17499
46,38,17500,17500
117,2,17503,17503
4,22,17649,17649
46,33,17657,17657
48,32,17662,17662
9,33,17668,17668
13,39,17671,17671
13,29,17671,17671
91,0,17864,17864
118,20,17866,17866
46,39,17876,17876
19,12,17946,17946
47,17,17951,17951
139,37,18139,18139
35,23,18151,18151
42,30,18152,18152
144,31,18153,18153
42,36,18154,18154
83,20,18473,18473
52,4,18478,18478
41,31,18479,18479
9,1,18482,18482
132,38,18484,18484
84,9,18487,18487
25,15,18487,18487
84,8,18488,18488
21,24,18489,18489
141,3,18489,18489
62,36,18490,18490
62,8,18493,18493
62,12,18494,18494
14,7,18496,18496
5,1,18496,18496
125,38,18497,18497
144,1,18498,18498
60,38,18499,18499
98,24,18505,18505
24,23,18506,18506
25,29,18514,18514
88,8,18518,18518
94,38,18524,18524
88,4,18528,18528
88,35,18528,18528
112,20,18528,18528
114,8,18534,18534
62,29,18534,18534
5,38,18538,18538
46,29,18539,18539
84,8,18541,18541
59,1,18541,18541
146,30,18542,18542
84,23,18548,18548
27,36,18753,18753
78,38,18758,18758
38,12,18760,18760
149,12,18761,18761
75,16,18877,18877
126,23,18925,18925
66,31,18927,18927
116,8,18927,18927
62,0,18935,18935
117,30,18937,18937
117,23,18942,18942
14,2,18944,18944
139,33,18992,18992
121,31,19041,19041
60,4,19044,19044
47,9,19048,19048
39,28,19048,19048
141,35,19049,19049
46,30,19052,19052
47,1,19054,19054
5,31,19054,19054
146,4,19061,19061
14,24,19079,19079
69,11,19110,19110
19,32,19113,19113
137,7,19114,19114
22,31,19117,19117
141,39,19117,19117
22,1,19119,19119
9,31,19120,19120
24,1,19122,19122
14,22,19125,19125
24,7,19135,19135
22,30,19135,19135
15,23,19136,19136
38,33,19366,19366
130,28,19477,19477
68,9,19484,19484
90,13,19485,19485
30,28,19488,19488
21,5,19489,19489
47,30,19490,19490
144,39,19494,19494
20,11,19632,19632
96,18,19759,19759
7,36,19770,19770
113,22,19857,19857
42,33,19860,19860
148,22,19861,19861
108,8,19867,19867
42,39,19870,19870
20,15,19870,19870
146,15,19873,19873
141,30,19881,19881
101,35,19954,19954
14,11,19982,19982
93,8,20284,20284
13,39,20288,20288
73,23,20288,20288
139,36,20291,20291
66,36,20291,20291
137,38,20295,20295
84,8,20296,20296
84,6,20297,20297
139,36,20297,20297
75,8,20298,20298
90,23,20299,20299
144,29,20300,20300
144,29,20302,20302
39,12,20303,20303
125,8,20305,20305
47,12,20315,20315
84,7,20330,20330
126,25,20580,20580
129,25,20580,20580
144,34,20584,20584
87,7,20585,20585
135,33,20585,20585
49,15,20586,20586
9,25,20589,20589
13,33,20590,20590
84,33,20590,20590
67,26,20590,20590
144,32,20592,20592
49,12,20594,20594
46,29,20596,20596
17,30,20597,20597
122,22,20598,20598
89,34,20598,20598
59,33,20601,20601
86,33,20601,20601
148,30,20602,20602
3,8,20603,20603
116,31,20605,20605
67,19,20605,20605
108,30,20605,20605
84,10,20606,20606
119,34,20606,20606
148,12,20607,20607
9,30,20609,20609
66,14,20610,20610
144,33,20611,20611
86,19,20611,20611
68,29,20612,20612
48,25,20612,20612
112,29,20614,20614
141,16,20614,20614
11,32,20614,20614
33,35,20615,20615
68,16,20615,20615
86,8,20616,20616
106,29,20616,20616
106,23,20616,20616
63,8,20617,20617
20,27,20617,20617
24,19,20618,20618
33,34,20619,20619
39,19,20619,20619
37,29,20620,20620
94,38,20621,20621
19,34,20622,20622
6,30,20622,20622
4,7,20622,20622
41,27,20623,20623
106,0,20624,20624
3,4,20625,20625
122,28,20625,20625
98,6,20626,20626
145,33,20627,20627
49,24,20627,20627
125,7,20628,20628
90,5,20628,20628
9,25,20628,20628
66,33,20628,20628
63,27,20629,20629
89,29,20629,20629
122,14,20629,20629
112,7,20629,20629
41,14,20629,20629
7,4,20629,20629
56,2,20631,20631
5,20,20632,20632
114,28,20633,20633
3,12,20634,20634
45,25,20636,20636
79,0,20637,20637
114,12,20638,20638
77,2,20638,20638
56,8,20639,20639
145,25,20640,20640
144,17,20641,20641
108,33,20643,20643
75,25,20643,20643
90,7,20646,20646
84,33,20646,20646
79,29,20649,20649
3,15,20650,20650
77,24,20650,20650
75,25,20653,20653
49,12,20655,20655
108,14,20659,20659
20,25,20660,20660
33,15,20662,20662
75,20,20663,20663
4,14,20664,20664
77,39,20664,20664
27,29,20666,20666
93,14,20667,20667
123,14,20667,20667
32,22,20668,20668
139,29,20669,20669
24,29,20670,20670
